['contig_12507', 1080899]
['contig_130289', 6914]
['contig_87230', 6912]
['contig_87414', 6911]
['contig_125899', 6910]
['contig_14266', 6909]
['contig_84713', 6908]
['contig_66969', 6908]
['contig_88503', 6907]
['contig_109874', 6907]
['contig_68625', 6907]
['contig_135266', 6906]
['contig_5043', 6905]
['contig_8193', 6904]
['contig_57906', 6903]
['contig_64466', 6900]
['contig_41627', 6899]
['contig_122387', 6897]
['contig_136389', 6897]
['contig_119756', 6893]
['contig_72660', 6892]
['contig_119606', 6892]
['contig_16204', 6891]
['contig_122691', 6889]
['contig_101206', 6888]
['contig_95506', 6887]
['contig_40906', 6886]
['contig_101018', 6886]
['contig_56957', 6885]
['contig_14172', 6883]
['contig_49412', 6882]
['contig_64254', 6882]
['contig_106948', 6881]
['contig_49174', 6881]
['contig_127971', 6880]
['contig_15618', 6880]
['contig_86414', 6877]
['contig_47017', 6876]
['contig_114876', 6875]
['contig_28537', 6875]
['contig_54146', 6874]
['contig_16078', 6873]
['contig_29422', 6872]
['contig_80942', 6870]
['contig_9684', 6869]
['contig_110137', 6864]
['contig_140219', 6863]
['contig_114782', 6863]
['contig_70562', 6862]
['contig_41927', 6862]
['contig_19010', 6861]
['contig_85050', 6861]
['contig_138477', 6861]
['contig_140328', 6860]
['contig_123207', 6860]
['contig_108477', 6859]
['contig_79459', 6859]
['contig_81773', 6859]
['contig_123208', 6859]
['contig_64073', 6859]
['contig_135732', 6858]
['contig_123004', 6858]
['contig_94186', 6858]
['contig_133615', 6858]
['contig_54771', 6856]
['contig_135278', 6854]
['contig_57722', 6854]
['contig_138562', 6854]
['contig_72788', 6853]
['contig_84255', 6853]
['contig_133581', 6853]
['contig_140404', 6852]
['contig_102953', 6852]
['contig_47477', 6852]
['contig_81915', 6851]
['contig_130071', 6851]
['contig_46604', 6851]
['contig_39966', 6851]
['contig_114737', 6850]
['contig_77191', 6850]
['contig_61024', 6849]
['contig_46543', 6849]
['contig_35106', 6845]
['contig_41676', 6845]
['contig_43724', 6845]
['contig_138201', 6844]
['contig_50695', 6843]
['contig_24100', 6843]
['contig_136101', 6843]
['contig_57384', 6842]
['contig_71615', 6841]
['contig_42806', 6840]
['contig_17927', 6839]
['contig_51635', 6839]
['contig_93577', 6839]
['contig_21971', 6838]
['contig_33646', 6838]
['contig_55724', 6837]
['contig_82451', 6837]
['contig_39191', 6837]
['contig_65054', 6837]
['contig_10272', 6836]
['contig_85494', 6833]
['contig_93798', 6833]
['contig_41638', 6832]
['contig_80448', 6832]
['contig_95828', 6831]
['contig_29615', 6831]
['contig_42857', 6826]
['contig_111732', 6826]
['contig_92862', 6825]
['contig_129950', 6824]
['contig_119890', 6824]
['contig_23406', 6823]
['contig_12005', 6822]
['contig_73265', 6820]
['contig_111990', 6820]
['contig_80130', 6820]
['contig_74129', 6819]
['contig_53299', 6817]
['contig_83451', 6812]
['contig_59666', 6812]
['contig_129380', 6811]
['contig_46377', 6810]
['contig_140535', 6810]
['contig_118321', 6809]
['contig_137229', 6806]
['contig_109572', 6805]
['contig_77128', 6805]
['contig_46379', 6804]
['contig_36760', 6804]
['contig_137816', 6804]
['contig_121035', 6803]
['contig_123271', 6803]
['contig_85128', 6803]
['contig_85445', 6801]
['contig_80155', 6800]
['contig_69039', 6799]
['contig_129553', 6799]
['contig_94440', 6798]
['contig_95997', 6798]
['contig_34584', 6797]
['contig_28566', 6795]
['contig_91236', 6794]
['contig_91074', 6793]
['contig_87986', 6788]
['contig_39672', 6787]
['contig_47607', 6787]
['contig_50998', 6787]
['contig_101937', 6786]
['contig_71913', 6786]
['contig_60724', 6785]
['contig_65167', 6785]
['contig_114810', 6785]
['contig_129112', 6784]
['contig_29773', 6784]
['contig_89383', 6784]
['contig_134629', 6783]
['contig_35767', 6783]
['contig_37506', 6782]
['contig_121671', 6782]
['contig_36281', 6782]
['contig_134064', 6781]
['contig_67546', 6779]
['contig_57432', 6778]
['contig_96102', 6775]
['contig_71867', 6775]
['contig_82773', 6775]
['contig_70553', 6772]
['contig_46636', 6772]
['contig_128000', 6771]
['contig_124033', 6771]
['contig_107510', 6771]
['contig_56858', 6770]
['contig_80394', 6770]
['contig_45751', 6768]
['contig_125371', 6768]
['contig_88139', 6768]
['contig_110363', 6766]
['contig_66872', 6765]
['contig_71110', 6764]
['contig_137588', 6762]
['contig_84533', 6762]
['contig_136483', 6761]
['contig_75856', 6761]
['contig_82296', 6761]
['contig_15013', 6760]
['contig_94754', 6760]
['contig_120929', 6759]
['contig_95353', 6759]
['contig_8111', 6759]
['contig_51673', 6758]
['contig_50233', 6758]
['contig_26281', 6756]
['contig_41839', 6756]
['contig_30879', 6755]
['contig_64600', 6754]
['contig_14435', 6754]
['contig_54621', 6752]
['contig_34017', 6751]
['contig_91504', 6751]
['contig_122839', 6750]
['contig_46719', 6750]
['contig_88199', 6750]
['contig_121393', 6749]
['contig_1935', 6749]
['contig_99962', 6749]
['contig_48162', 6748]
['contig_15484', 6747]
['contig_25947', 6747]
['contig_63378', 6746]
['contig_53340', 6746]
['contig_129227', 6744]
['contig_84901', 6744]
['contig_115883', 6743]
['contig_132477', 6743]
['contig_132518', 6742]
['contig_53391', 6741]
['contig_108753', 6741]
['contig_74026', 6740]
['contig_104758', 6739]
['contig_19235', 6738]
['contig_129769', 6737]
['contig_84840', 6737]
['contig_72484', 6735]
['contig_57965', 6735]
['contig_140611', 6735]
['contig_100433', 6734]
['contig_23815', 6733]
['contig_14835', 6733]
['contig_136358', 6732]
['contig_117275', 6730]
['contig_44349', 6729]
['contig_91918', 6729]
['contig_2920', 6728]
['contig_110337', 6728]
['contig_46117', 6726]
['contig_23161', 6726]
['contig_93964', 6726]
['contig_104130', 6725]
['contig_127311', 6722]
['contig_107956', 6722]
['contig_90629', 6721]
['contig_72002', 6721]
['contig_73658', 6720]
['contig_52693', 6720]
['contig_82332', 6718]
['contig_116957', 6717]
['contig_129562', 6716]
['contig_76345', 6715]
['contig_50351', 6714]
['contig_114604', 6713]
['contig_49257', 6713]
['contig_128908', 6713]
['contig_62137', 6712]
['contig_61204', 6712]
['contig_133155', 6712]
['contig_91807', 6711]
['contig_133266', 6708]
['contig_44449', 6705]
['contig_140832', 6703]
['contig_90638', 6703]
['contig_119546', 6702]
['contig_54009', 6701]
['contig_96618', 6701]
['contig_100664', 6701]
['contig_101778', 6700]
['contig_9456', 6699]
['contig_131962', 6699]
['contig_141571', 6699]
['contig_93032', 6698]
['contig_24090', 6697]
['contig_57807', 6697]
['contig_62205', 6696]
['contig_109630', 6695]
['contig_52571', 6694]
['contig_96845', 6692]
['contig_123906', 6691]
['contig_35854', 6691]
['contig_122354', 6691]
['contig_44625', 6691]
['contig_92751', 6690]
['contig_42023', 6689]
['contig_131095', 6687]
['contig_67858', 6687]
['contig_94893', 6687]
['contig_25440', 6687]
['contig_70886', 6686]
['contig_101104', 6686]
['contig_28673', 6682]
['contig_125560', 6682]
['contig_120610', 6681]
['contig_100366', 6680]
['contig_61867', 6680]
['contig_64661', 6679]
['contig_109364', 6678]
['contig_79682', 6678]
['contig_41091', 6678]
['contig_73459', 6675]
['contig_39638', 6675]
['contig_44713', 6674]
['contig_123905', 6672]
['contig_83549', 6671]
['contig_66718', 6671]
['contig_112220', 6671]
['contig_136275', 6670]
['contig_46652', 6669]
['contig_29899', 6669]
['contig_43157', 6668]
['contig_139124', 6667]
['contig_131548', 6667]
['contig_115704', 6666]
['contig_49484', 6666]
['contig_44330', 6665]
['contig_116855', 6665]
['contig_61474', 6665]
['contig_23733', 6663]
['contig_70477', 6662]
['contig_128750', 6659]
['contig_1708', 6658]
['contig_57513', 6657]
['contig_101293', 6656]
['contig_27288', 6655]
['contig_58345', 6655]
['contig_114582', 6655]
['contig_71396', 6655]
['contig_89854', 6655]
['contig_80780', 6653]
['contig_141598', 6653]
['contig_113420', 6652]
['contig_130670', 6650]
['contig_10527', 6650]
['contig_87800', 6649]
['contig_27232', 6649]
['contig_40611', 6649]
['contig_75963', 6648]
['contig_133900', 6647]
['contig_120851', 6647]
['contig_113331', 6647]
['contig_9879', 6646]
['contig_116574', 6644]
['contig_106344', 6644]
['contig_24323', 6642]
['contig_111374', 6641]
['contig_77747', 6640]
['contig_127465', 6640]
['contig_17494', 6638]
['contig_22864', 6638]
['contig_141149', 6637]
['contig_39114', 6637]
['contig_92641', 6637]
['contig_40697', 6636]
['contig_109767', 6636]
['contig_47721', 6634]
['contig_53149', 6634]
['contig_38229', 6634]
['contig_74496', 6632]
['contig_127464', 6632]
['contig_18259', 6631]
['contig_65186', 6631]
['contig_90065', 6631]
['contig_121989', 6631]
['contig_128546', 6631]
['contig_63668', 6629]
['contig_27216', 6629]
['contig_28475', 6628]
['contig_7447', 6628]
['contig_125563', 6627]
['contig_47435', 6627]
['contig_70814', 6626]
['contig_114532', 6624]
['contig_127672', 6623]
['contig_17107', 6623]
['contig_120046', 6622]
['contig_135924', 6620]
['contig_42298', 6620]
['contig_27495', 6620]
['contig_72420', 6618]
['contig_112978', 6618]
['contig_134612', 6615]
['contig_118971', 6615]
['contig_29699', 6612]
['contig_134646', 6612]
['contig_68852', 6612]
['contig_117881', 6610]
['contig_115408', 6610]
['contig_88792', 6610]
['contig_113720', 6609]
['contig_127178', 6608]
['contig_127798', 6607]
['contig_95268', 6606]
['contig_119611', 6606]
['contig_135139', 6606]
['contig_129851', 6605]
['contig_18970', 6605]
['contig_126172', 6604]
['contig_131360', 6604]
['contig_21942', 6603]
['contig_69402', 6601]
['contig_41183', 6601]
['contig_65218', 6599]
['contig_33359', 6598]
['contig_67495', 6598]
['contig_67902', 6597]
['contig_120974', 6597]
['contig_14098', 6596]
['contig_85962', 6596]
['contig_74042', 6595]
['contig_130455', 6594]
['contig_61705', 6594]
['contig_115000', 6593]
['contig_53224', 6593]
['contig_112718', 6592]
['contig_28325', 6592]
['contig_28990', 6592]
['contig_108402', 6591]
['contig_141288', 6591]
['contig_91540', 6591]
['contig_66142', 6590]
['contig_133663', 6587]
['contig_25827', 6587]
['contig_58319', 6587]
['contig_133491', 6585]
['contig_39421', 6585]
['contig_135124', 6585]
['contig_102055', 6584]
['contig_130335', 6584]
['contig_113250', 6584]
['contig_21487', 6584]
['contig_70102', 6583]
['contig_70068', 6583]
['contig_40266', 6583]
['contig_129850', 6582]
['contig_43522', 6581]
['contig_86963', 6581]
['contig_85529', 6580]
['contig_49006', 6580]
['contig_54523', 6580]
['contig_112213', 6579]
['contig_117552', 6579]
['contig_76471', 6579]
['contig_3737', 6579]
['contig_111213', 6578]
['contig_117779', 6577]
['contig_117457', 6577]
['contig_85520', 6577]
['contig_28266', 6576]
['contig_13015', 6576]
['contig_100325', 6575]
['contig_111978', 6575]
['contig_122578', 6574]
['contig_110620', 6572]
['contig_140015', 6572]
['contig_135662', 6571]
['contig_27537', 6571]
['contig_107094', 6571]
['contig_34199', 6569]
['contig_45161', 6569]
['contig_122357', 6568]
['contig_16175', 6568]
['contig_108809', 6567]
['contig_109279', 6566]
['contig_29308', 6566]
['contig_114242', 6564]
['contig_76480', 6562]
['contig_116332', 6562]
['contig_80053', 6562]
['contig_104670', 6561]
['contig_78286', 6561]
['contig_119597', 6560]
['contig_60527', 6560]
['contig_31521', 6559]
['contig_131320', 6559]
['contig_116036', 6558]
['contig_20283', 6558]
['contig_70485', 6556]
['contig_56003', 6556]
['contig_39707', 6555]
['contig_3059', 6555]
['contig_88453', 6554]
['contig_47495', 6552]
['contig_123487', 6552]
['contig_12351', 6552]
['contig_49975', 6551]
['contig_75015', 6551]
['contig_117421', 6548]
['contig_78937', 6548]
['contig_20317', 6547]
['contig_86116', 6547]
['contig_135974', 6546]
['contig_85314', 6545]
['contig_105238', 6545]
['contig_128303', 6544]
['contig_39847', 6543]
['contig_35884', 6543]
['contig_114756', 6542]
['contig_51902', 6542]
['contig_25275', 6542]
['contig_32399', 6542]
['contig_127574', 6542]
['contig_57163', 6542]
['contig_66934', 6541]
['contig_122257', 6541]
['contig_46033', 6541]
['contig_122630', 6541]
['contig_74125', 6541]
['contig_7231', 6540]
['contig_107357', 6540]
['contig_123716', 6539]
['contig_140430', 6539]
['contig_90078', 6539]
['contig_115366', 6537]
['contig_16820', 6536]
['contig_32135', 6535]
['contig_119015', 6535]
['contig_140125', 6534]
['contig_36192', 6533]
['contig_35361', 6533]
['contig_52734', 6533]
['contig_93248', 6533]
['contig_53116', 6532]
['contig_61095', 6532]
['contig_22468', 6532]
['contig_43611', 6531]
['contig_97897', 6531]
['contig_14001', 6530]
['contig_25904', 6530]
['contig_36075', 6529]
['contig_137555', 6528]
['contig_114721', 6527]
['contig_110336', 6526]
['contig_95409', 6526]
['contig_27755', 6524]
['contig_108460', 6523]
['contig_76037', 6523]
['contig_67694', 6523]
['contig_49911', 6523]
['contig_84300', 6522]
['contig_13040', 6522]
['contig_125370', 6522]
['contig_139903', 6521]
['contig_85960', 6521]
['contig_79108', 6521]
['contig_87940', 6520]
['contig_95158', 6520]
['contig_76639', 6520]
['contig_69833', 6519]
['contig_9941', 6519]
['contig_137321', 6516]
['contig_80518', 6516]
['contig_137314', 6515]
['contig_2835', 6515]
['contig_35659', 6513]
['contig_113108', 6512]
['contig_35651', 6512]
['contig_41875', 6512]
['contig_71925', 6512]
['contig_9783', 6512]
['contig_35322', 6512]
['contig_100666', 6511]
['contig_91622', 6511]
['contig_115010', 6509]
['contig_140505', 6507]
['contig_127120', 6506]
['contig_81255', 6505]
['contig_8406', 6505]
['contig_37309', 6505]
['contig_111912', 6504]
['contig_13805', 6502]
['contig_140208', 6500]
['contig_105684', 6500]
['contig_57087', 6500]
['contig_53195', 6498]
['contig_122540', 6497]
['contig_50135', 6497]
['contig_94335', 6497]
['contig_75333', 6496]
['contig_103780', 6494]
['contig_120019', 6494]
['contig_82297', 6494]
['contig_13119', 6493]
['contig_70921', 6492]
['contig_50628', 6492]
['contig_132482', 6491]
['contig_9863', 6491]
['contig_48479', 6490]
['contig_133535', 6490]
['contig_47563', 6488]
['contig_130092', 6487]
['contig_125572', 6486]
['contig_139440', 6484]
['contig_32401', 6481]
['contig_118520', 6481]
['contig_49498', 6480]
['contig_104414', 6480]
['contig_54227', 6478]
['contig_39267', 6478]
['contig_78007', 6478]
['contig_68378', 6478]
['contig_139950', 6478]
['contig_98276', 6477]
['contig_87570', 6477]
['contig_70827', 6477]
['contig_123479', 6477]
['contig_53297', 6475]
['contig_113423', 6475]
['contig_124000', 6474]
['contig_112164', 6474]
['contig_96333', 6474]
['contig_80827', 6473]
['contig_91630', 6473]
['contig_124790', 6472]
['contig_122690', 6472]
['contig_37364', 6471]
['contig_9137', 6471]
['contig_38256', 6470]
['contig_21500', 6469]
['contig_90198', 6467]
['contig_31098', 6466]
['contig_137361', 6466]
['contig_19860', 6466]
['contig_97515', 6466]
['contig_86817', 6466]
['contig_81329', 6466]
['contig_36139', 6465]
['contig_69325', 6464]
['contig_76401', 6464]
['contig_98253', 6464]
['contig_46076', 6463]
['contig_129766', 6463]
['contig_111658', 6463]
['contig_41264', 6462]
['contig_61693', 6460]
['contig_83906', 6460]
['contig_64756', 6460]
['contig_118381', 6460]
['contig_12908', 6459]
['contig_53474', 6458]
['contig_66457', 6457]
['contig_40215', 6456]
['contig_44745', 6456]
['contig_67004', 6455]
['contig_43149', 6455]
['contig_110514', 6455]
['contig_130768', 6454]
['contig_116661', 6453]
['contig_121732', 6452]
['contig_49895', 6452]
['contig_93262', 6451]
['contig_39840', 6451]
['contig_50206', 6451]
['contig_62240', 6450]
['contig_140828', 6450]
['contig_80110', 6450]
['contig_58996', 6449]
['contig_9559', 6447]
['contig_123015', 6447]
['contig_96092', 6446]
['contig_130303', 6446]
['contig_44431', 6445]
['contig_63143', 6445]
['contig_27672', 6444]
['contig_17252', 6444]
['contig_120258', 6443]
['contig_13969', 6443]
['contig_53526', 6442]
['contig_116928', 6441]
['contig_84456', 6441]
['contig_85402', 6441]
['contig_58780', 6440]
['contig_121373', 6440]
['contig_114224', 6440]
['contig_46752', 6440]
['contig_125422', 6439]
['contig_41027', 6439]
['contig_121000', 6439]
['contig_124256', 6438]
['contig_41962', 6438]
['contig_51021', 6438]
['contig_45427', 6437]
['contig_88899', 6437]
['contig_4666', 6436]
['contig_45814', 6436]
['contig_109814', 6436]
['contig_87618', 6436]
['contig_134134', 6435]
['contig_118926', 6435]
['contig_126404', 6434]
['contig_129929', 6433]
['contig_123832', 6433]
['contig_64939', 6432]
['contig_96304', 6430]
['contig_93934', 6428]
['contig_127490', 6428]
['contig_37923', 6428]
['contig_90150', 6427]
['contig_128190', 6426]
['contig_141191', 6426]
['contig_71815', 6425]
['contig_10846', 6424]
['contig_16392', 6423]
['contig_135134', 6423]
['contig_94485', 6423]
['contig_78555', 6422]
['contig_117858', 6421]
['contig_78247', 6421]
['contig_141155', 6421]
['contig_46935', 6421]
['contig_31043', 6420]
['contig_60836', 6419]
['contig_122713', 6419]
['contig_97992', 6418]
['contig_96136', 6417]
['contig_41752', 6417]
['contig_66755', 6416]
['contig_24490', 6415]
['contig_122223', 6415]
['contig_135914', 6414]
['contig_34002', 6414]
['contig_107907', 6413]
['contig_37893', 6413]
['contig_132267', 6412]
['contig_48242', 6412]
['contig_107761', 6412]
['contig_120132', 6411]
['contig_125842', 6410]
['contig_118252', 6409]
['contig_89715', 6408]
['contig_21271', 6407]
['contig_43883', 6407]
['contig_9589', 6407]
['contig_20901', 6407]
['contig_104920', 6404]
['contig_85707', 6403]
['contig_58114', 6403]
['contig_127624', 6403]
['contig_9912', 6402]
['contig_2514', 6402]
['contig_123257', 6401]
['contig_51765', 6400]
['contig_113087', 6399]
['contig_137990', 6398]
['contig_76678', 6397]
['contig_139542', 6397]
['contig_93948', 6397]
['contig_81308', 6396]
['contig_92561', 6395]
['contig_43133', 6392]
['contig_117927', 6392]
['contig_36677', 6392]
['contig_31196', 6391]
['contig_18472', 6390]
['contig_139343', 6389]
['contig_61039', 6388]
['contig_105236', 6387]
['contig_135456', 6387]
['contig_93680', 6385]
['contig_130667', 6384]
['contig_27539', 6383]
['contig_79737', 6382]
['contig_85354', 6382]
['contig_90372', 6382]
['contig_10784', 6381]
['contig_123261', 6380]
['contig_112056', 6380]
['contig_90624', 6379]
['contig_118776', 6378]
['contig_86836', 6378]
['contig_87040', 6376]
['contig_123658', 6376]
['contig_122686', 6376]
['contig_34638', 6375]
['contig_98550', 6375]
['contig_39997', 6374]
['contig_9216', 6373]
['contig_120411', 6372]
['contig_44355', 6372]
['contig_18398', 6372]
['contig_103972', 6372]
['contig_126083', 6371]
['contig_118899', 6370]
['contig_45987', 6369]
['contig_76131', 6369]
['contig_118916', 6368]
['contig_28505', 6368]
['contig_79326', 6368]
['contig_34881', 6368]
['contig_79855', 6368]
['contig_100097', 6366]
['contig_38701', 6366]
['contig_127272', 6365]
['contig_93669', 6365]
['contig_97701', 6364]
['contig_122268', 6364]
['contig_129821', 6363]
['contig_141371', 6363]
['contig_135484', 6362]
['contig_96996', 6362]
['contig_104279', 6362]
['contig_98967', 6361]
['contig_73177', 6360]
['contig_66766', 6360]
['contig_37572', 6359]
['contig_124730', 6359]
['contig_28803', 6359]
['contig_56335', 6358]
['contig_22396', 6358]
['contig_60950', 6356]
['contig_19129', 6355]
['contig_57728', 6355]
['contig_128503', 6352]
['contig_5784', 6350]
['contig_58888', 6350]
['contig_37308', 6350]
['contig_13227', 6349]
['contig_89802', 6349]
['contig_71744', 6347]
['contig_34437', 6347]
['contig_37816', 6347]
['contig_105499', 6345]
['contig_53378', 6343]
['contig_104726', 6343]
['contig_93800', 6342]
['contig_76332', 6342]
['contig_89261', 6342]
['contig_88746', 6341]
['contig_100463', 6341]
['contig_49200', 6340]
['contig_80463', 6340]
['contig_27992', 6339]
['contig_130793', 6338]
['contig_78160', 6338]
['contig_54182', 6337]
['contig_46526', 6337]
['contig_39759', 6335]
['contig_107788', 6335]
['contig_74306', 6333]
['contig_26367', 6333]
['contig_1745', 6331]
['contig_129350', 6331]
['contig_127767', 6331]
['contig_139934', 6329]
['contig_119380', 6329]
['contig_102793', 6328]
['contig_122426', 6325]
['contig_120764', 6325]
['contig_121224', 6325]
['contig_26691', 6325]
['contig_122427', 6324]
['contig_45408', 6323]
['contig_79306', 6323]
['contig_55880', 6322]
['contig_104974', 6321]
['contig_133542', 6320]
['contig_88148', 6320]
['contig_79062', 6320]
['contig_72344', 6319]
['contig_58832', 6318]
['contig_86128', 6317]
['contig_78909', 6316]
['contig_87537', 6315]
['contig_127770', 6315]
['contig_31646', 6313]
['contig_87143', 6313]
['contig_96695', 6312]
['contig_56370', 6311]
['contig_87733', 6310]
['contig_35652', 6308]
['contig_91660', 6308]
['contig_62109', 6308]
['contig_98118', 6307]
['contig_17317', 6307]
['contig_55804', 6305]
['contig_89809', 6304]
['contig_15185', 6304]
['contig_123838', 6304]
['contig_51843', 6302]
['contig_74243', 6302]
['contig_99835', 6301]
['contig_94607', 6300]
['contig_37093', 6300]
['contig_79535', 6300]
['contig_29155', 6300]
['contig_110559', 6299]
['contig_62436', 6299]
['contig_52680', 6298]
['contig_21765', 6298]
['contig_45830', 6298]
['contig_133126', 6297]
['contig_24959', 6297]
['contig_139475', 6296]
['contig_14247', 6295]
['contig_112326', 6295]
['contig_7178', 6293]
['contig_80900', 6292]
['contig_97285', 6292]
['contig_9272', 6292]
['contig_73401', 6288]
['contig_116632', 6287]
['contig_90073', 6287]
['contig_89132', 6286]
['contig_58113', 6285]
['contig_80467', 6285]
['contig_137164', 6285]
['contig_24081', 6285]
['contig_128354', 6284]
['contig_54949', 6284]
['contig_16510', 6284]
['contig_119472', 6283]
['contig_124544', 6283]
['contig_27086', 6283]
['contig_45772', 6283]
['contig_92491', 6282]
['contig_34449', 6282]
['contig_41279', 6281]
['contig_43388', 6281]
['contig_114928', 6281]
['contig_125203', 6279]
['contig_140794', 6278]
['contig_97346', 6278]
['contig_137174', 6277]
['contig_15803', 6277]
['contig_95424', 6276]
['contig_66104', 6276]
['contig_125179', 6276]
['contig_30349', 6276]
['contig_90683', 6274]
['contig_75629', 6274]
['contig_137311', 6271]
['contig_138212', 6271]
['contig_9839', 6270]
['contig_124581', 6270]
['contig_141562', 6269]
['contig_78258', 6269]
['contig_136163', 6268]
['contig_28811', 6266]
['contig_76191', 6264]
['contig_137066', 6263]
['contig_126364', 6263]
['contig_126456', 6261]
['contig_92759', 6259]
['contig_53320', 6257]
['contig_49668', 6257]
['contig_121796', 6256]
['contig_114004', 6255]
['contig_119195', 6255]
['contig_21813', 6254]
['contig_51318', 6253]
['contig_96164', 6252]
['contig_120871', 6252]
['contig_129802', 6251]
['contig_115033', 6250]
['contig_109570', 6249]
['contig_96317', 6249]
['contig_124390', 6249]
['contig_61675', 6248]
['contig_69943', 6248]
['contig_91941', 6247]
['contig_110182', 6247]
['contig_66958', 6247]
['contig_93317', 6246]
['contig_128769', 6245]
['contig_29911', 6242]
['contig_67233', 6242]
['contig_77403', 6242]
['contig_47192', 6242]
['contig_8626', 6240]
['contig_53455', 6239]
['contig_50265', 6239]
['contig_100970', 6239]
['contig_132365', 6238]
['contig_86177', 6238]
['contig_118617', 6237]
['contig_24171', 6237]
['contig_73755', 6237]
['contig_97207', 6236]
['contig_15127', 6236]
['contig_132591', 6234]
['contig_108525', 6234]
['contig_3945', 6233]
['contig_21229', 6233]
['contig_28868', 6232]
['contig_17427', 6231]
['contig_75059', 6231]
['contig_54315', 6230]
['contig_44889', 6229]
['contig_68601', 6228]
['contig_50053', 6227]
['contig_125465', 6227]
['contig_120141', 6227]
['contig_116194', 6226]
['contig_64167', 6225]
['contig_105755', 6225]
['contig_13314', 6224]
['contig_77916', 6223]
['contig_120880', 6223]
['contig_75288', 6221]
['contig_21144', 6221]
['contig_49802', 6221]
['contig_104086', 6220]
['contig_58301', 6220]
['contig_51033', 6219]
['contig_31563', 6219]
['contig_60069', 6219]
['contig_136610', 6218]
['contig_120552', 6218]
['contig_56789', 6218]
['contig_37813', 6217]
['contig_20918', 6216]
['contig_28647', 6213]
['contig_16354', 6213]
['contig_50868', 6212]
['contig_49637', 6212]
['contig_113214', 6210]
['contig_69407', 6210]
['contig_93911', 6209]
['contig_133921', 6209]
['contig_47035', 6209]
['contig_51443', 6208]
['contig_103685', 6208]
['contig_104659', 6208]
['contig_139450', 6207]
['contig_67348', 6207]
['contig_99747', 6207]
['contig_43860', 6207]
['contig_107338', 6207]
['contig_79710', 6205]
['contig_29910', 6205]
['contig_101541', 6205]
['contig_108700', 6205]
['contig_73664', 6205]
['contig_4539', 6204]
['contig_50790', 6203]
['contig_12035', 6202]
['contig_37496', 6202]
['contig_110881', 6202]
['contig_139370', 6201]
['contig_121957', 6201]
['contig_80947', 6201]
['contig_45839', 6201]
['contig_61182', 6198]
['contig_137080', 6195]
['contig_124734', 6195]
['contig_109636', 6194]
['contig_91726', 6194]
['contig_114665', 6194]
['contig_137351', 6193]
['contig_32200', 6193]
['contig_113617', 6192]
['contig_40904', 6192]
['contig_136711', 6191]
['contig_53911', 6190]
['contig_70843', 6190]
['contig_30907', 6190]
['contig_137187', 6189]
['contig_32112', 6188]
['contig_104135', 6188]
['contig_83455', 6187]
['contig_105765', 6187]
['contig_83418', 6186]
['contig_75973', 6185]
['contig_102904', 6184]
['contig_115152', 6184]
['contig_88015', 6184]
['contig_141512', 6183]
['contig_76775', 6182]
['contig_129084', 6181]
['contig_61648', 6179]
['contig_37874', 6177]
['contig_18732', 6176]
['contig_98114', 6176]
['contig_77569', 6176]
['contig_37827', 6175]
['contig_47812', 6175]
['contig_68297', 6172]
['contig_108554', 6172]
['contig_52954', 6169]
['contig_80499', 6167]
['contig_125031', 6166]
['contig_114346', 6165]
['contig_66655', 6165]
['contig_110447', 6164]
['contig_87907', 6163]
['contig_85640', 6163]
['contig_70315', 6162]
['contig_128390', 6162]
['contig_120538', 6161]
['contig_94965', 6160]
['contig_61775', 6159]
['contig_140775', 6158]
['contig_110007', 6158]
['contig_72184', 6156]
['contig_134808', 6155]
['contig_115494', 6155]
['contig_46592', 6155]
['contig_19952', 6155]
['contig_134983', 6154]
['contig_62941', 6154]
['contig_58984', 6153]
['contig_92727', 6153]
['contig_96042', 6153]
['contig_127673', 6152]
['contig_44641', 6151]
['contig_131942', 6148]
['contig_88774', 6146]
['contig_71228', 6146]
['contig_21054', 6146]
['contig_6611', 6146]
['contig_27910', 6146]
['contig_74616', 6145]
['contig_94307', 6145]
['contig_81287', 6144]
['contig_76101', 6143]
['contig_129878', 6143]
['contig_91672', 6143]
['contig_137058', 6143]
['contig_135973', 6143]
['contig_124015', 6142]
['contig_135090', 6139]
['contig_29461', 6139]
['contig_114299', 6138]
['contig_30865', 6138]
['contig_32080', 6137]
['contig_4807', 6137]
['contig_53409', 6136]
['contig_45393', 6135]
['contig_116276', 6133]
['contig_91745', 6133]
['contig_140945', 6132]
['contig_40275', 6132]
['contig_131521', 6132]
['contig_82680', 6131]
['contig_135606', 6131]
['contig_127069', 6131]
['contig_48376', 6131]
['contig_31796', 6130]
['contig_31742', 6130]
['contig_5221', 6130]
['contig_129036', 6128]
['contig_66799', 6128]
['contig_116915', 6128]
['contig_86993', 6127]
['contig_43399', 6127]
['contig_129975', 6126]
['contig_79565', 6124]
['contig_34523', 6124]
['contig_130348', 6124]
['contig_47785', 6124]
['contig_29742', 6121]
['contig_137759', 6120]
['contig_74297', 6119]
['contig_93931', 6118]
['contig_109204', 6117]
['contig_122663', 6117]
['contig_39634', 6117]
['contig_57141', 6116]
['contig_104316', 6116]
['contig_41238', 6114]
['contig_77236', 6114]
['contig_88070', 6113]
['contig_84645', 6113]
['contig_75840', 6111]
['contig_53293', 6111]
['contig_139608', 6111]
['contig_66309', 6111]
['contig_89649', 6110]
