['contig_12507', 1080899]
['contig_40125', 3627]
['contig_50710', 3627]
['contig_85003', 3627]
['contig_109432', 3626]
['contig_17533', 3626]
['contig_24241', 3626]
['contig_28508', 3626]
['contig_49256', 3626]
['contig_55497', 3626]
['contig_80444', 3626]
['contig_121849', 3625]
['contig_66144', 3625]
['contig_101598', 3624]
['contig_128136', 3624]
['contig_136191', 3624]
['contig_18726', 3624]
['contig_19184', 3624]
['contig_100313', 3623]
['contig_109430', 3623]
['contig_114404', 3623]
['contig_114978', 3623]
['contig_115976', 3623]
['contig_116648', 3623]
['contig_124535', 3623]
['contig_133205', 3623]
['contig_21267', 3623]
['contig_35725', 3623]
['contig_37863', 3623]
['contig_43882', 3623]
['contig_46140', 3623]
['contig_57794', 3623]
['contig_67511', 3623]
['contig_115583', 3622]
['contig_118529', 3622]
['contig_123241', 3622]
['contig_128106', 3622]
['contig_136426', 3622]
['contig_138621', 3622]
['contig_35325', 3622]
['contig_44174', 3622]
['contig_108411', 3621]
['contig_109780', 3621]
['contig_120726', 3621]
['contig_124289', 3621]
['contig_126135', 3621]
['contig_133722', 3621]
['contig_13378', 3621]
['contig_3066', 3621]
['contig_4958', 3621]
['contig_6209', 3621]
['contig_86982', 3621]
['contig_92353', 3621]
['contig_11935', 3620]
['contig_123695', 3620]
['contig_137266', 3620]
['contig_26255', 3620]
['contig_50728', 3620]
['contig_82841', 3620]
['contig_91095', 3620]
['contig_106482', 3619]
['contig_124542', 3619]
['contig_124599', 3619]
['contig_131831', 3619]
['contig_134006', 3619]
['contig_13941', 3619]
['contig_14451', 3619]
['contig_55445', 3619]
['contig_59908', 3619]
['contig_70813', 3619]
['contig_88141', 3619]
['contig_10347', 3618]
['contig_120219', 3618]
['contig_127661', 3618]
['contig_128982', 3618]
['contig_15105', 3618]
['contig_39019', 3618]
['contig_42643', 3618]
['contig_53652', 3618]
['contig_107430', 3617]
['contig_112437', 3617]
['contig_117259', 3617]
['contig_12045', 3617]
['contig_39137', 3617]
['contig_69623', 3617]
['contig_103896', 3616]
['contig_116233', 3616]
['contig_117938', 3616]
['contig_124465', 3616]
['contig_36171', 3616]
['contig_38963', 3616]
['contig_43369', 3616]
['contig_55287', 3616]
['contig_58939', 3616]
['contig_62479', 3616]
['contig_71203', 3616]
['contig_9607', 3616]
['contig_97548', 3616]
['contig_112224', 3615]
['contig_118903', 3615]
['contig_130450', 3615]
['contig_14985', 3615]
['contig_20965', 3615]
['contig_39535', 3615]
['contig_42630', 3615]
['contig_43129', 3615]
['contig_51478', 3615]
['contig_106738', 3614]
['contig_11193', 3614]
['contig_129810', 3614]
['contig_139830', 3614]
['contig_22261', 3614]
['contig_25816', 3614]
['contig_29030', 3614]
['contig_30807', 3614]
['contig_67954', 3614]
['contig_114688', 3613]
['contig_116320', 3613]
['contig_124736', 3613]
['contig_136096', 3613]
['contig_19074', 3613]
['contig_38560', 3613]
['contig_52599', 3613]
['contig_54625', 3613]
['contig_7320', 3613]
['contig_7504', 3613]
['contig_84743', 3613]
['contig_126648', 3612]
['contig_140062', 3612]
['contig_36253', 3612]
['contig_70547', 3612]
['contig_106419', 3611]
['contig_121705', 3611]
['contig_19017', 3611]
['contig_27230', 3611]
['contig_27431', 3611]
['contig_2934', 3611]
['contig_40735', 3611]
['contig_67502', 3611]
['contig_106410', 3610]
['contig_119957', 3610]
['contig_134857', 3610]
['contig_15775', 3610]
['contig_36667', 3610]
['contig_41255', 3610]
['contig_54226', 3610]
['contig_87096', 3610]
['contig_9073', 3610]
['contig_108894', 3609]
['contig_137786', 3609]
['contig_21651', 3609]
['contig_22004', 3609]
['contig_33580', 3609]
['contig_35895', 3609]
['contig_45765', 3609]
['contig_53595', 3609]
['contig_56343', 3609]
['contig_61772', 3609]
['contig_90076', 3609]
['contig_104933', 3608]
['contig_125666', 3608]
['contig_19566', 3608]
['contig_21837', 3608]
['contig_33938', 3608]
['contig_36057', 3608]
['contig_47378', 3608]
['contig_51521', 3608]
['contig_51608', 3608]
['contig_117691', 3607]
['contig_122037', 3607]
['contig_24153', 3607]
['contig_40605', 3607]
['contig_106010', 3606]
['contig_122757', 3606]
['contig_17415', 3606]
['contig_19609', 3606]
['contig_28551', 3606]
['contig_30451', 3606]
['contig_33459', 3606]
['contig_43621', 3606]
['contig_81360', 3606]
['contig_9255', 3606]
['contig_135762', 3605]
['contig_38463', 3605]
['contig_49636', 3605]
['contig_54267', 3605]
['contig_61530', 3605]
['contig_88562', 3605]
['contig_103910', 3604]
['contig_133517', 3604]
['contig_37188', 3604]
['contig_57462', 3604]
['contig_57943', 3604]
['contig_78023', 3604]
['contig_106852', 3603]
['contig_115277', 3603]
['contig_134591', 3603]
['contig_15184', 3603]
['contig_20319', 3603]
['contig_22182', 3603]
['contig_26998', 3603]
['contig_29825', 3603]
['contig_49430', 3603]
['contig_53006', 3603]
['contig_7317', 3603]
['contig_80624', 3603]
['contig_81064', 3603]
['contig_92424', 3603]
['contig_139709', 3602]
['contig_30295', 3602]
['contig_4371', 3602]
['contig_47567', 3602]
['contig_51476', 3602]
['contig_54375', 3602]
['contig_5899', 3602]
['contig_81603', 3602]
['contig_83893', 3602]
['contig_101148', 3601]
['contig_105909', 3601]
['contig_112858', 3601]
['contig_132539', 3601]
['contig_134202', 3601]
['contig_137429', 3601]
['contig_1866', 3601]
['contig_29215', 3601]
['contig_33877', 3601]
['contig_51009', 3601]
['contig_52178', 3601]
['contig_76591', 3601]
['contig_98486', 3601]
['contig_132826', 3600]
['contig_22774', 3600]
['contig_25723', 3600]
['contig_27883', 3600]
['contig_81954', 3600]
['contig_126146', 3599]
['contig_46021', 3599]
['contig_46893', 3599]
['contig_52914', 3599]
['contig_84511', 3599]
['contig_86416', 3599]
['contig_96093', 3599]
['contig_11351', 3598]
['contig_115006', 3598]
['contig_119107', 3598]
['contig_124490', 3598]
['contig_125453', 3598]
['contig_22565', 3598]
['contig_45529', 3598]
['contig_69561', 3598]
['contig_8280', 3598]
['contig_92180', 3598]
['contig_11722', 3597]
['contig_17465', 3597]
['contig_31150', 3597]
['contig_91123', 3597]
['contig_92859', 3597]
['contig_52742', 3596]
['contig_106833', 3595]
['contig_110422', 3595]
['contig_141404', 3595]
['contig_23623', 3595]
['contig_30588', 3595]
['contig_31340', 3595]
['contig_47615', 3595]
['contig_81202', 3595]
['contig_135247', 3594]
['contig_32393', 3594]
['contig_41483', 3594]
['contig_42742', 3594]
['contig_50157', 3594]
['contig_51962', 3594]
['contig_54476', 3594]
['contig_79227', 3594]
['contig_107383', 3593]
['contig_36286', 3593]
['contig_394', 3593]
['contig_5521', 3593]
['contig_55438', 3593]
['contig_73490', 3593]
['contig_11770', 3592]
['contig_122323', 3592]
['contig_134496', 3592]
['contig_30218', 3592]
['contig_53938', 3592]
['contig_55825', 3592]
['contig_83779', 3592]
['contig_126504', 3591]
['contig_134747', 3591]
['contig_96385', 3591]
['contig_102800', 3590]
['contig_10594', 3590]
['contig_124433', 3590]
['contig_131283', 3590]
['contig_23204', 3590]
['contig_28570', 3590]
['contig_38931', 3590]
['contig_43600', 3590]
['contig_51610', 3590]
['contig_54421', 3590]
['contig_63534', 3590]
['contig_131188', 3589]
['contig_138748', 3589]
['contig_17090', 3589]
['contig_30381', 3589]
['contig_31799', 3589]
['contig_40942', 3589]
['contig_53763', 3589]
['contig_62402', 3589]
['contig_6924', 3589]
['contig_113764', 3588]
['contig_41150', 3588]
['contig_44982', 3588]
['contig_69214', 3588]
['contig_6969', 3588]
['contig_94337', 3588]
['contig_110038', 3587]
['contig_112237', 3587]
['contig_127438', 3587]
['contig_137094', 3587]
['contig_28473', 3587]
['contig_4981', 3587]
['contig_56865', 3587]
['contig_6876', 3587]
['contig_7127', 3587]
['contig_79758', 3587]
['contig_84394', 3587]
['contig_90296', 3587]
['contig_93574', 3587]
['contig_101504', 3586]
['contig_103163', 3586]
['contig_125742', 3586]
['contig_129888', 3586]
['contig_130938', 3586]
['contig_30468', 3586]
['contig_35739', 3586]
['contig_38917', 3586]
['contig_138712', 3585]
['contig_42183', 3585]
['contig_51705', 3585]
['contig_68764', 3585]
['contig_13617', 3584]
['contig_138558', 3584]
['contig_24811', 3584]
['contig_33205', 3584]
['contig_37750', 3584]
['contig_38096', 3584]
['contig_79684', 3584]
['contig_83212', 3584]
['contig_95676', 3584]
['contig_128114', 3583]
['contig_140934', 3583]
['contig_51186', 3583]
['contig_9934', 3583]
['contig_119833', 3582]
['contig_132104', 3582]
['contig_139900', 3582]
['contig_22052', 3582]
['contig_5009', 3582]
['contig_51098', 3582]
['contig_56281', 3582]
['contig_6806', 3582]
['contig_84101', 3582]
['contig_111033', 3581]
['contig_118118', 3581]
['contig_133703', 3581]
['contig_48875', 3581]
['contig_55594', 3581]
['contig_96518', 3581]
['contig_104231', 3580]
['contig_106459', 3580]
['contig_122125', 3580]
['contig_124024', 3580]
['contig_18926', 3580]
['contig_42162', 3580]
['contig_42268', 3580]
['contig_5681', 3580]
['contig_6653', 3580]
['contig_88240', 3580]
['contig_128360', 3579]
['contig_29954', 3579]
['contig_42000', 3579]
['contig_55775', 3579]
['contig_90851', 3579]
['contig_139693', 3578]
['contig_20639', 3578]
['contig_2136', 3578]
['contig_22200', 3578]
['contig_53628', 3578]
['contig_54452', 3578]
['contig_89343', 3578]
['contig_125535', 3577]
['contig_37103', 3577]
['contig_103377', 3576]
['contig_129357', 3576]
['contig_131088', 3576]
['contig_15059', 3576]
['contig_17208', 3576]
['contig_17462', 3576]
['contig_25673', 3576]
['contig_33566', 3576]
['contig_44806', 3576]
['contig_46551', 3576]
['contig_53245', 3576]
['contig_53497', 3576]
['contig_70742', 3576]
['contig_8379', 3576]
['contig_8646', 3576]
['contig_117293', 3575]
['contig_122226', 3575]
['contig_127203', 3575]
['contig_17195', 3575]
['contig_26304', 3575]
['contig_26753', 3575]
['contig_54371', 3575]
['contig_56057', 3575]
['contig_58702', 3575]
['contig_70294', 3575]
['contig_89058', 3575]
['contig_102319', 3574]
['contig_112416', 3574]
['contig_20394', 3574]
['contig_52670', 3574]
['contig_52832', 3574]
['contig_54639', 3574]
['contig_6238', 3574]
['contig_66952', 3574]
['contig_104727', 3573]
['contig_129612', 3573]
['contig_24568', 3573]
['contig_50514', 3573]
['contig_102581', 3572]
['contig_1178', 3572]
['contig_121185', 3572]
['contig_125562', 3572]
['contig_126997', 3572]
['contig_24366', 3572]
['contig_29213', 3572]
['contig_34679', 3572]
['contig_4596', 3572]
['contig_48336', 3572]
['contig_106097', 3571]
['contig_123757', 3571]
['contig_26713', 3571]
['contig_33240', 3571]
['contig_34691', 3571]
['contig_6960', 3571]
['contig_13975', 3570]
['contig_15126', 3570]
['contig_30092', 3570]
['contig_31395', 3570]
['contig_4787', 3570]
['contig_47919', 3570]
['contig_52570', 3570]
['contig_53629', 3570]
['contig_61469', 3570]
['contig_65856', 3570]
['contig_107723', 3569]
['contig_21105', 3569]
['contig_29704', 3569]
['contig_34587', 3569]
['contig_42549', 3569]
['contig_42870', 3569]
['contig_52794', 3569]
['contig_54032', 3569]
['contig_83738', 3569]
['contig_102587', 3568]
['contig_104818', 3568]
['contig_114450', 3568]
['contig_120387', 3568]
['contig_22094', 3568]
['contig_122505', 3567]
['contig_15641', 3567]
['contig_23322', 3567]
['contig_48227', 3567]
['contig_54837', 3567]
['contig_126666', 3566]
['contig_127489', 3566]
['contig_16800', 3566]
['contig_27265', 3566]
['contig_52919', 3566]
['contig_53169', 3566]
['contig_5491', 3566]
['contig_78307', 3566]
['contig_10354', 3565]
['contig_109950', 3565]
['contig_31689', 3565]
['contig_41336', 3565]
['contig_5211', 3565]
['contig_8850', 3565]
['contig_92688', 3565]
['contig_10029', 3564]
['contig_109986', 3564]
['contig_115839', 3564]
['contig_132007', 3564]
['contig_1352', 3564]
['contig_19358', 3564]
['contig_30993', 3564]
['contig_35706', 3564]
['contig_65508', 3564]
['contig_67635', 3564]
['contig_27131', 3563]
['contig_30458', 3563]
['contig_31442', 3563]
['contig_47084', 3563]
['contig_4796', 3563]
['contig_89201', 3563]
['contig_91927', 3563]
['contig_116804', 3562]
['contig_12530', 3562]
['contig_17512', 3562]
['contig_18920', 3562]
['contig_37505', 3562]
['contig_50511', 3562]
['contig_51890', 3562]
['contig_61252', 3562]
['contig_7440', 3562]
['contig_79827', 3562]
['contig_96855', 3562]
['contig_125984', 3561]
['contig_131201', 3561]
['contig_16948', 3561]
['contig_24193', 3561]
['contig_40493', 3561]
['contig_48000', 3561]
['contig_52774', 3561]
['contig_53515', 3561]
['contig_67177', 3561]
['contig_128911', 3560]
['contig_25811', 3560]
['contig_30375', 3560]
['contig_44967', 3560]
['contig_51326', 3560]
['contig_55665', 3560]
['contig_78920', 3560]
['contig_97185', 3560]
['contig_10832', 3559]
['contig_120089', 3559]
['contig_130424', 3559]
['contig_140529', 3559]
['contig_17309', 3559]
['contig_27235', 3559]
['contig_44708', 3559]
['contig_52095', 3559]
['contig_83218', 3559]
['contig_83983', 3559]
['contig_98638', 3559]
['contig_111369', 3558]
['contig_25109', 3558]
['contig_33390', 3558]
['contig_36980', 3558]
['contig_48031', 3558]
['contig_51836', 3558]
['contig_93235', 3558]
['contig_136926', 3557]
['contig_19855', 3557]
['contig_5302', 3557]
['contig_92729', 3557]
['contig_99243', 3557]
['contig_36805', 3556]
['contig_38122', 3556]
['contig_38405', 3556]
['contig_49923', 3556]
['contig_50349', 3556]
['contig_6519', 3556]
['contig_80718', 3556]
['contig_8570', 3556]
['contig_89902', 3556]
['contig_94703', 3556]
['contig_10067', 3555]
['contig_1410', 3555]
['contig_19221', 3555]
['contig_20378', 3555]
['contig_34126', 3555]
['contig_44556', 3555]
['contig_45104', 3555]
['contig_55609', 3555]
['contig_65910', 3555]
['contig_76412', 3555]
['contig_106374', 3554]
['contig_11559', 3554]
['contig_123616', 3554]
['contig_125006', 3554]
['contig_139140', 3554]
['contig_14564', 3554]
['contig_25599', 3554]
['contig_27898', 3554]
['contig_37298', 3554]
['contig_38703', 3554]
['contig_4389', 3554]
['contig_95272', 3554]
['contig_101444', 3553]
['contig_128808', 3553]
['contig_27409', 3553]
['contig_28100', 3553]
['contig_30925', 3553]
['contig_42506', 3553]
['contig_77694', 3553]
['contig_9740', 3553]
['contig_108712', 3552]
['contig_129408', 3552]
['contig_129717', 3552]
['contig_139655', 3552]
['contig_140944', 3552]
['contig_24789', 3552]
['contig_37768', 3552]
['contig_41219', 3552]
['contig_51105', 3552]
['contig_131987', 3551]
['contig_40298', 3551]
['contig_40716', 3551]
['contig_51526', 3551]
['contig_60482', 3551]
['contig_7073', 3551]
['contig_84696', 3551]
['contig_117882', 3550]
['contig_12979', 3550]
['contig_91462', 3550]
['contig_14443', 3549]
['contig_47687', 3549]
['contig_53000', 3549]
['contig_66463', 3549]
['contig_71487', 3549]
['contig_97175', 3549]
['contig_29096', 3548]
['contig_32543', 3548]
['contig_33746', 3548]
['contig_6526', 3548]
['contig_119125', 3547]
['contig_134711', 3547]
['contig_24679', 3547]
['contig_24822', 3547]
['contig_28884', 3547]
['contig_43713', 3547]
['contig_46990', 3547]
['contig_71428', 3547]
['contig_72704', 3547]
['contig_73544', 3547]
['contig_95361', 3547]
['contig_105070', 3546]
['contig_119456', 3546]
['contig_16441', 3546]
['contig_22965', 3546]
['contig_41134', 3546]
['contig_50417', 3546]
['contig_40540', 3545]
['contig_48618', 3545]
['contig_9329', 3545]
['contig_96148', 3545]
['contig_1098', 3544]
['contig_43478', 3544]
['contig_52628', 3544]
['contig_61429', 3544]
['contig_96365', 3544]
['contig_106694', 3543]
['contig_114318', 3543]
['contig_118352', 3543]
['contig_128460', 3543]
['contig_131689', 3543]
['contig_132213', 3543]
['contig_139074', 3543]
['contig_36106', 3543]
['contig_57479', 3543]
['contig_115562', 3542]
['contig_50036', 3542]
['contig_65378', 3542]
['contig_124061', 3541]
['contig_134784', 3541]
['contig_17168', 3541]
['contig_43281', 3541]
['contig_57208', 3541]
['contig_82345', 3541]
['contig_90380', 3541]
['contig_32683', 3540]
['contig_36897', 3540]
['contig_38304', 3540]
['contig_39030', 3540]
['contig_39329', 3540]
['contig_39584', 3540]
['contig_39771', 3540]
['contig_42580', 3540]
['contig_46953', 3540]
['contig_55933', 3540]
['contig_113132', 3539]
['contig_133353', 3539]
['contig_25601', 3539]
['contig_36831', 3539]
['contig_51267', 3539]
['contig_12078', 3538]
['contig_132600', 3538]
['contig_29935', 3538]
['contig_45176', 3538]
['contig_46977', 3538]
['contig_49750', 3538]
['contig_115093', 3537]
['contig_123502', 3537]
['contig_127812', 3537]
['contig_76599', 3537]
['contig_77304', 3537]
['contig_118531', 3536]
['contig_140221', 3536]
['contig_15458', 3536]
['contig_37805', 3536]
['contig_47561', 3536]
['contig_78425', 3536]
['contig_115444', 3535]
['contig_11601', 3535]
['contig_118667', 3535]
['contig_129887', 3535]
['contig_16033', 3535]
['contig_25125', 3535]
['contig_32445', 3535]
['contig_43141', 3535]
['contig_4351', 3535]
['contig_47962', 3535]
['contig_101038', 3534]
['contig_104835', 3534]
['contig_105362', 3534]
['contig_130020', 3534]
['contig_18549', 3534]
['contig_20368', 3534]
['contig_25472', 3534]
['contig_29737', 3534]
['contig_38387', 3534]
['contig_96021', 3534]
['contig_96389', 3534]
['contig_10796', 3533]
['contig_119443', 3533]
['contig_125206', 3533]
['contig_126242', 3533]
['contig_134760', 3533]
['contig_43370', 3533]
['contig_45990', 3533]
['contig_121280', 3532]
['contig_14032', 3532]
['contig_15739', 3532]
['contig_50721', 3532]
['contig_62336', 3532]
['contig_69087', 3532]
['contig_96866', 3532]
['contig_98788', 3532]
['contig_115082', 3531]
['contig_124306', 3531]
['contig_134966', 3531]
['contig_136095', 3531]
['contig_141589', 3531]
['contig_38633', 3531]
['contig_45394', 3531]
['contig_48943', 3531]
['contig_84409', 3531]
['contig_84468', 3531]
['contig_86262', 3531]
['contig_107593', 3530]
['contig_11803', 3530]
['contig_120097', 3530]
['contig_129825', 3530]
['contig_139240', 3530]
['contig_16713', 3530]
['contig_57465', 3530]
['contig_83247', 3530]
['contig_94403', 3530]
['contig_104330', 3529]
['contig_118829', 3529]
['contig_122325', 3529]
['contig_125443', 3529]
['contig_128126', 3529]
['contig_12998', 3529]
['contig_26645', 3529]
['contig_56873', 3529]
['contig_80102', 3529]
['contig_113681', 3528]
['contig_118319', 3528]
['contig_128361', 3528]
['contig_15579', 3528]
['contig_41854', 3528]
['contig_46008', 3528]
['contig_50634', 3528]
['contig_55697', 3528]
['contig_97537', 3528]
['contig_38459', 3527]
['contig_132240', 3526]
['contig_141411', 3526]
['contig_1832', 3526]
['contig_22367', 3526]
['contig_47752', 3526]
['contig_55750', 3526]
['contig_119243', 3525]
['contig_25659', 3525]
['contig_29864', 3525]
['contig_55244', 3525]
['contig_55385', 3525]
['contig_97767', 3525]
['contig_23968', 3524]
['contig_24272', 3524]
['contig_36410', 3524]
['contig_57590', 3524]
['contig_64076', 3524]
['contig_85687', 3524]
['contig_109093', 3523]
['contig_24247', 3523]
['contig_69414', 3523]
['contig_79940', 3523]
['contig_80380', 3523]
['contig_94508', 3523]
['contig_109633', 3522]
['contig_25952', 3522]
['contig_29730', 3522]
['contig_50154', 3522]
['contig_611', 3522]
['contig_7957', 3522]
['contig_79839', 3522]
['contig_105875', 3521]
['contig_38664', 3521]
['contig_44206', 3521]
['contig_48822', 3521]
['contig_54988', 3521]
['contig_106786', 3520]
['contig_49248', 3520]
['contig_62171', 3520]
['contig_120099', 3519]
['contig_120100', 3519]
['contig_135979', 3519]
['contig_30003', 3519]
['contig_56616', 3519]
['contig_41802', 3518]
['contig_47107', 3518]
['contig_51557', 3518]
['contig_59424', 3518]
['contig_109664', 3517]
['contig_111377', 3517]
['contig_121970', 3517]
['contig_124424', 3517]
['contig_131260', 3517]
['contig_13942', 3517]
['contig_17522', 3517]
['contig_26214', 3517]
['contig_35015', 3517]
['contig_40433', 3517]
['contig_66796', 3517]
['contig_93544', 3517]
['contig_105007', 3516]
['contig_113317', 3516]
['contig_124968', 3516]
['contig_16765', 3516]
['contig_43560', 3516]
['contig_105140', 3515]
['contig_118037', 3515]
['contig_34464', 3515]
['contig_49333', 3515]
['contig_59493', 3515]
['contig_93081', 3515]
['contig_106674', 3514]
['contig_112356', 3514]
['contig_115226', 3514]
['contig_125827', 3514]
['contig_37397', 3514]
['contig_39388', 3514]
['contig_40379', 3514]
['contig_40668', 3514]
['contig_54981', 3514]
['contig_72242', 3514]
['contig_101372', 3513]
['contig_107013', 3513]
['contig_18082', 3513]
['contig_19737', 3513]
['contig_23522', 3513]
['contig_28808', 3513]
['contig_31289', 3513]
['contig_38355', 3513]
['contig_51034', 3513]
['contig_87858', 3513]
['contig_104760', 3512]
['contig_137124', 3512]
['contig_139935', 3512]
['contig_40276', 3512]
['contig_47789', 3512]
['contig_64226', 3512]
['contig_138225', 3511]
['contig_139678', 3511]
['contig_15173', 3511]
['contig_4105', 3511]
['contig_6814', 3511]
['contig_97001', 3511]
['contig_3291', 3510]
['contig_45416', 3510]
['contig_71709', 3510]
['contig_81559', 3510]
['contig_83052', 3510]
['contig_84584', 3510]
['contig_105450', 3509]
['contig_22642', 3509]
['contig_48022', 3509]
['contig_4832', 3509]
['contig_79281', 3509]
['contig_114093', 3508]
['contig_120774', 3508]
['contig_138140', 3508]
['contig_15099', 3508]
['contig_16375', 3508]
['contig_25321', 3508]
['contig_27115', 3508]
['contig_31180', 3508]
['contig_41138', 3508]
['contig_43052', 3508]
['contig_44743', 3508]
['contig_50400', 3508]
['contig_61996', 3508]
['contig_7956', 3508]
['contig_101507', 3507]
['contig_116390', 3507]
['contig_120360', 3507]
['contig_16497', 3507]
['contig_40983', 3507]
['contig_50803', 3507]
['contig_65316', 3507]
['contig_78409', 3507]
['contig_84614', 3507]
['contig_90086', 3507]
['contig_128990', 3506]
['contig_130890', 3506]
['contig_29343', 3506]
['contig_37554', 3506]
['contig_41541', 3506]
['contig_52590', 3506]
['contig_89438', 3506]
['contig_90427', 3506]
['contig_106950', 3505]
['contig_133223', 3505]
['contig_27826', 3505]
['contig_42495', 3505]
['contig_52368', 3505]
['contig_75198', 3505]
['contig_91132', 3505]
['contig_118398', 3504]
['contig_126089', 3504]
['contig_20749', 3504]
['contig_21278', 3504]
['contig_34334', 3504]
['contig_37876', 3504]
['contig_47430', 3504]
['contig_48115', 3504]
['contig_52350', 3504]
['contig_54679', 3504]
['contig_97674', 3504]
['contig_102060', 3503]
['contig_114745', 3503]
['contig_117470', 3503]
['contig_122300', 3503]
['contig_136956', 3503]
['contig_138735', 3503]
['contig_139838', 3503]
['contig_28670', 3503]
['contig_30346', 3503]
['contig_32744', 3503]
['contig_42034', 3503]
['contig_42803', 3503]
['contig_55422', 3503]
['contig_73418', 3503]
['contig_74161', 3503]
['contig_78026', 3503]
['contig_78441', 3503]
['contig_95259', 3503]
['contig_115760', 3502]
['contig_117427', 3502]
['contig_22947', 3502]
['contig_24913', 3502]
['contig_44261', 3502]
['contig_67621', 3502]
['contig_111256', 3501]
['contig_111404', 3501]
['contig_129898', 3501]
['contig_18056', 3501]
['contig_29536', 3501]
['contig_44324', 3501]
['contig_45783', 3501]
['contig_93831', 3501]
['contig_107975', 3500]
['contig_124856', 3500]
['contig_34200', 3500]
['contig_38412', 3500]
['contig_46571', 3500]
['contig_47911', 3500]
['contig_105912', 3499]
['contig_120359', 3499]
['contig_129873', 3499]
['contig_136890', 3499]
['contig_137800', 3499]
['contig_16878', 3499]
['contig_24107', 3499]
['contig_38206', 3499]
['contig_40790', 3499]
['contig_78502', 3499]
['contig_85758', 3499]
['contig_9573', 3499]
['contig_9968', 3499]
['contig_100521', 3498]
['contig_105214', 3498]
['contig_108900', 3498]
['contig_115243', 3498]
['contig_120695', 3498]
['contig_18283', 3498]
['contig_30883', 3498]
['contig_34392', 3498]
['contig_46738', 3498]
['contig_62548', 3498]
['contig_6488', 3498]
['contig_102734', 3497]
['contig_106261', 3497]
['contig_118739', 3497]
['contig_124278', 3497]
['contig_12646', 3497]
['contig_15795', 3497]
['contig_16194', 3497]
['contig_20546', 3497]
['contig_20805', 3497]
['contig_33968', 3497]
['contig_34780', 3497]
['contig_36228', 3497]
['contig_84395', 3497]
['contig_107854', 3496]
['contig_127563', 3496]
['contig_127633', 3496]
['contig_130760', 3496]
['contig_134592', 3496]
['contig_14873', 3496]
['contig_23985', 3496]
['contig_126559', 3495]
['contig_30605', 3495]
['contig_39108', 3495]
['contig_46568', 3495]
['contig_76953', 3495]
['contig_100182', 3494]
['contig_122246', 3494]
['contig_136027', 3494]
['contig_14080', 3494]
['contig_22584', 3494]
['contig_64283', 3494]
['contig_73274', 3494]
['contig_99935', 3494]
['contig_10186', 3493]
['contig_129974', 3493]
['contig_19923', 3493]
['contig_31125', 3493]
['contig_40094', 3493]
['contig_50876', 3493]
['contig_89857', 3493]
['contig_93908', 3493]
['contig_14843', 3492]
['contig_19473', 3492]
['contig_24352', 3492]
['contig_27192', 3492]
['contig_35823', 3492]
['contig_36559', 3492]
['contig_42191', 3492]
['contig_55158', 3492]
['contig_59508', 3492]
['contig_65836', 3492]
['contig_67844', 3492]
['contig_106702', 3491]
['contig_118426', 3491]
['contig_125732', 3491]
['contig_19536', 3491]
['contig_52600', 3491]
['contig_119236', 3490]
['contig_126153', 3490]
['contig_129190', 3490]
['contig_56468', 3490]
['contig_65423', 3490]
['contig_66688', 3490]
['contig_67637', 3490]
['contig_69023', 3490]
['contig_112305', 3489]
['contig_127338', 3489]
['contig_130099', 3489]
['contig_31439', 3489]
['contig_33963', 3489]
['contig_37885', 3489]
['contig_41538', 3489]
['contig_48535', 3489]
['contig_50846', 3489]
['contig_54852', 3489]
['contig_85856', 3489]
['contig_94165', 3489]
['contig_22330', 3488]
['contig_24932', 3488]
['contig_31088', 3488]
['contig_5564', 3488]
['contig_56066', 3488]
['contig_8811', 3488]
['contig_119298', 3487]
['contig_124034', 3487]
['contig_17881', 3487]
['contig_32646', 3487]
['contig_4644', 3487]
['contig_52899', 3487]
['contig_59659', 3487]
['contig_75887', 3487]
['contig_82675', 3487]
['contig_24128', 3486]
['contig_56279', 3486]
['contig_72053', 3486]
['contig_105126', 3485]
['contig_129563', 3485]
['contig_26352', 3485]
['contig_27018', 3485]
['contig_33301', 3485]
['contig_40337', 3485]
['contig_46556', 3485]
['contig_55376', 3485]
['contig_69337', 3485]
['contig_87443', 3485]
['contig_110252', 3484]
['contig_122728', 3484]
['contig_124279', 3484]
['contig_129170', 3484]
['contig_13840', 3484]
['contig_2132', 3484]
['contig_25423', 3484]
['contig_33762', 3484]
['contig_52957', 3484]
['contig_57428', 3484]
['contig_69762', 3484]
['contig_83139', 3484]
['contig_94202', 3484]
['contig_9542', 3484]
['contig_124315', 3483]
['contig_133855', 3483]
['contig_32268', 3483]
['contig_8922', 3483]
['contig_107742', 3482]
['contig_12099', 3482]
['contig_131373', 3482]
['contig_141080', 3482]
['contig_17949', 3482]
['contig_38218', 3482]
['contig_45030', 3482]
['contig_47218', 3482]
['contig_49811', 3482]
['contig_71735', 3482]
['contig_106494', 3481]
['contig_10866', 3481]
['contig_114621', 3481]
['contig_14836', 3481]
['contig_34710', 3481]
['contig_44736', 3481]
['contig_60278', 3481]
['contig_110800', 3480]
['contig_117384', 3480]
['contig_62329', 3480]
['contig_69048', 3480]
['contig_97123', 3480]
['contig_10358', 3479]
['contig_116825', 3479]
['contig_120925', 3479]
['contig_122722', 3479]
['contig_23855', 3479]
['contig_31685', 3479]
['contig_37162', 3479]
['contig_37181', 3479]
['contig_4587', 3479]
['contig_62288', 3479]
['contig_7028', 3479]
['contig_70845', 3479]
['contig_97768', 3479]
['contig_137543', 3478]
['contig_119631', 3477]
